label,settings,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
-1,unlabel,16.69999999,611.9999998,11084,197.9999999,285.9999999,0.03,27.89999998,2.489999999,3.359999997,1.26,16.20000002,5.370000004,61.50000003,22.10000002,99.69999993,21.90000001,197.9999999,37.9
-1,unlabel,14.00000001,789.9999995,10910.00001,47.99999996,49,0.01,28.41000002,0.909999999,2.569999998,0.57,14.89999999,5.630000002,70.5,27.54999999,131.5000001,31.60000003,319,58.39999998
-1,unlabel,20.00000002,733.0000006,9640.000002,26.99999999,34,0.01,7.41,1.27,2.859999999,0.31,15.75,5.560000005,67.40000007,26.52000002,118.7,26.06999999,242.2999999,45.23000003
-1,unlabel,29.19999997,921.9999999,9153.999998,223,109,0.11,92.9,2.000000002,7.490000005,1.479999998,39.29999997,11.89999999,125,48.09999996,190,43.09999998,330.0000001,75.80000006
-1,unlabel,15,595.0000004,10496,68.00000005,142.9999998,0.04,5.24,1.52,1.979999999,0.18,13.54999999,4.830000003,57.80999995,18.42999999,87.90999999,18.23000001,153.5100001,29.00000001
-1,unlabel,36.66000003,866.2599998,11270.4,166.25,415.2900004,0.03,3.820000001,1.61,3.359999997,0.07,17.2,6.879999996,70.20999999,27.07000001,115.2100001,22.82999997,183.3799998,44.87999997
-1,unlabel,3.999999997,1299,11005.99999,156.9999999,362.0000004,0.26,34.99999997,1.699999999,4.259999999,2.539999996,29.69999998,9.710000002,117.0000001,42.8,187.9999999,39.99999997,379,72.99999998
-1,unlabel,6.289999994,1051,8960.000007,68.79999996,66.19999993,0.01,13.78999999,4.460000003,4.730000003,1.010000002,23.12000001,7.740000006,96.19999999,32.55999998,155.2,38.24999996,427.3000002,55.35999994
-1,unlabel,11.62,459.5600002,9501.829999,35.11999998,47.96999995,0.01,6.430000001,0.719999999,1.349999998,0.38,7.899999995,2.609999998,35.58000002,14.79,71.84000006,17.20999999,179.62,38.75999997
-1,unlabel,4.830000003,811.9999995,11599.99999,108.5999999,112.6000001,0.01,20.19999998,5.609999997,2.669999998,0.24,14.89000001,5.389999998,74.00000005,26.36,128.1999999,31.48000002,365.7999999,43.74999996
-1,unlabel,4.09,856.5899999,10391.55001,33.15000002,66.09999993,0.03,11.73,1.039999999,2.3,0.21,13.05000001,5.360000004,68.74000003,28.70000002,131.9999999,28.77000001,255.3499999,57.77000006
-1,unlabel,5.560000005,1010.6,13086.97,124.2699999,177.06,0.01,10.42999999,0.890000001,3.19,0.639999999,18.76,6.4,79.13000005,32.44000003,154.42,35.09999996,344.0499999,72.99999998
-1,unlabel,8.130000008,898.3499997,10972.34001,233.6599998,290.1899997,0.01,13.49000001,1.24,2.96,0.07,17.77000001,6.159999998,78.54000001,31.45000002,139.8899999,29.22000003,258.1599998,50.92999998
-1,unlabel,7.660000006,486.2499996,9153.58001,176.1800001,330.3800001,0.02,12.6,1.669999999,3.069999997,0.909999999,14.90999998,4.45,47.20999995,16.17,66.48000003,13.47000001,123.0099999,23.51999998
-1,unlabel,5.73,1079.999999,10850,110.5,114.2,0.01,12.28000001,3.649999996,3.199999998,0.379999999,19.79999999,7.499999993,101.8,35.22000003,164,39.56000001,438.5999997,54.20000006
-1,unlabel,10.59999999,641.0000007,11779.99999,127,397.9999999,0.3,12.29999999,2.699999999,4.199999996,0.42,13.3,4.300000004,58.69999997,21.70000001,104.7000001,26.12000002,269.3999998,36.00000002
-1,unlabel,14.46,733.4899995,7534.519999,102.5800001,144.6199999,0.01,4.419999996,1.209999999,4.399999995,0.77,19.13,6.240000005,73.78999994,25.9,121.2200001,24.10000002,206.2,43.81999998
-1,unlabel,5.319999996,719.7599992,7011.029993,14.16999999,33.88000003,0.05,3.990000003,1.110000001,2.009999998,0.609999999,9.919999996,4.240000004,53.22999998,21.81000002,94.30000006,22.63,211.0699999,49.81999998
-1,unlabel,8.999999991,828.0000004,10300.00001,244.9999998,425.9999999,0.01,8.949999993,1.299999999,3.229999998,0.459999999,13.36,4.999999996,59.64000003,20.43000002,89.41000002,20.3,195.7999998,31.99999998
-1,unlabel,3.999999997,501.0000002,8410.000004,112.9999999,188.9999999,0.01,14.85999999,0.930000001,2.059999998,0.64,8.500000006,2.95,42.29999996,16.1,82.80000004,23.7,302,45.00000002
-1,unlabel,12.75999999,766.7800007,8199.300002,47.08999995,64.03999996,0.354094021,8.060000004,1.549999999,2.780000001,0.67,16.35999999,5.590000001,66.72000006,25.52,116.21,25.08999998,237.3599998,48.50000004
-1,unlabel,11.43999999,1821.12,8501.669992,284.3800001,297.4499998,0.06,21.34,5.309999999,9.160000007,3.239999998,38.23,13.74999999,135.65,56.59000001,245.1600002,53.07000005,358.7300004,103.96
-1,unlabel,3.999999997,816.0000005,10981.99999,276,200.9999998,0.02,50.60000002,1.289999999,2.219999998,0.78,14.10000001,4.780000004,61.30000007,25.49999997,128.9999999,30.40000003,316.9999998,69.00000004
-1,unlabel,10,671.9999999,10933,160.0000001,293.9999997,0.02,13.59999999,0.850000001,2.37,0.41,12.09999999,4.28,54.69999996,21.39999998,103.0000001,23.8,239,49.99999996
-1,unlabel,5.999999995,914.0000006,11129.99999,184,510.9999998,0.08,12.63000001,0.890000001,2.019999998,0.24,14.00000001,5.580000001,78.19999999,31.69999998,151.7000001,33.59999997,319.0999999,58.39999998
-1,unlabel,7.199999993,2463.000001,9209.999996,282.8999997,235.7000003,0.05,17.24999998,9.110000001,13.64999999,2.3,57.50000004,18.44000001,235.7000003,78.79999991,356.4999998,80.80000004,827.0000009,106.8999999
-1,unlabel,4.999999996,633,11167,246.9999999,290.0000001,0.04,23.8,1.220000001,2.900000001,0.360000001,14.10000001,4.609999996,53.60000004,20.59999998,94.7,20.89999999,203.9999998,39.99999997
-1,unlabel,16.57999999,1738,7719.999994,413.9999999,366.5,0.01,42.2,2.699999999,5.6,2.380000002,33.00000001,11.76000001,147.1000001,57.69999998,265.2000002,59.20000004,546.0000004,102.0000001
-1,unlabel,8,1143.999999,14101.00001,89.99999991,152,0.01,19.09999999,1.72,3.780000001,0.11,21.2,7.879999991,98.60000001,39.29999997,181.0000001,38.3,346.0000002,61
-1,unlabel,20.00000002,638.9999998,9909.999989,52.00000004,69.00000004,0.01,25.69999998,0.8,2.000000002,0.42,11.54,4.439999999,55.80000001,21.87,103.9999999,24.89999999,242.6999998,46.05000005
-1,unlabel,4.999999996,834.9999991,8687.999995,115.9999999,194,0.01,15.31999999,1.870000002,4.859999997,0.38,20.47999999,6.369999995,75.50000006,24.92,101.0900001,22.08,202.7000001,31.99999998
-1,unlabel,5.809999995,1429.619999,11102.49001,100.1900001,545.1199997,0.01,4.760000003,1.460000001,4.45,0.439999999,24.89999999,11.10000001,110.8499999,40.18999998,159.4,30.26000002,223.8500001,51.4
-1,unlabel,23.3,689.0000001,9459.999991,150,148.9999999,0.17,13.42000001,4.100000003,5.700000004,0.720000001,20.89999999,6.480000002,77.30000001,25.20000001,107.0000001,24.69999999,250.9999997,31.00000001
-1,unlabel,2.699999999,890.0000007,9820.000005,56,89.00000007,0.04,14.89999999,1.379999999,3.699999999,0.5,17.69999999,6.600000007,90.99999993,33.40000001,155.9999999,36.89999999,383,52.00000004
-1,unlabel,18,801.9999995,10372,166.9999999,225.9999999,0.01,8.340000007,1.750000001,3.640000003,0.63,15.94,5.750000004,66.72000006,22.41999999,94.34000002,20.93999998,189.8,31.99999998
-1,unlabel,3.000000002,1236.000001,12612,90.99999993,425,0.09,10.39999999,1.52,4.469999999,2.200000001,30.49999998,10.9,120,37.50000002,133.9999999,23.6,190,31.00000001
-1,unlabel,7.610000004,555.5199998,6726.550004,22.69999999,62.59000006,0.07,4.029999999,1.299999999,2.320000001,0.469999999,9.519999992,3.909999996,42.82999996,18.04999999,78.24000004,18.22000002,169.99,41.08999998
-1,unlabel,26,409,10196.99999,277,452.0000002,0.01,7.989999994,1.179999999,1.79,0.29,9.409999991,3.089999997,37.27000002,12.78999999,58.91999998,11.89999999,125.62,21.00000001
-1,unlabel,16.00000001,1324,9339.999995,128.0000001,169.9999999,0.01,20.78999998,1.400000001,4.780000004,1.280000001,25.69999998,9.510000001,128.5000001,47.40000004,215,50.89999996,497.0000003,70
-1,unlabel,26.71,539.1399996,8207.039998,144.2100001,111.1800001,0.02,14.70000001,1.94,3.29,0.759999999,15.06999999,4.63,49.23999997,17.67000002,77.27999993,16.29999998,152.0300002,30.38000003
-1,unlabel,4.510000001,957.8399989,10842.74,237.7200002,298.67,0.01,8.080000004,2.059999998,4.380000005,0.23,26.12000002,8.359999992,95.04000008,33.02000001,137.9800001,27.30999999,234.5300002,44.8
-1,unlabel,6.46,548.8300005,8096.57,23.81999999,40.65000001,0.06,6.969999998,1.280000001,2.410000002,0.46,11.07,3.999999997,47.68999995,18.62000002,79.94000001,17.03,143.6,31.72000003
-1,unlabel,26.99999999,695.0000007,10362,62.99999993,215.9999999,0.03,15.31000001,3.48,3.610000001,0.65,15.24,4.9,57.63999998,21.54999998,100.7000001,20.80999999,188.3999998,36.99999999
-1,unlabel,24.69999999,573.9999995,9471.000008,102.0000001,107.0000001,0.11,12,2.019999998,4.460000003,0.71,19.3,5.6,58.39999998,19.49999998,80,17.39999999,166.9999999,29.00000001
-1,unlabel,3.519999996,565.7899996,9796.430009,56.71999998,151.7799998,0.01,1.44,1.110000001,2.65,0.25,15.36000001,5.14,57.21999994,18.76,76.34999993,14.48,124.5600001,23.28
-1,unlabel,12.65000001,1068.88,10566.21,268,322.8400003,0.01,13.13,3.800000003,7.120000006,0.480000001,31.30000003,9.559999994,105.02,36.69000002,153.2599999,30.26000002,267.1,49.31000005
-1,unlabel,6.360000005,402.9899996,8421.719997,23.8,55.20999998,0.1,7.080000005,1.070000001,1.509999999,0.12,8.769999993,2.669999998,31.37999998,12.42,51.60999999,12.63000001,109.0100001,24.22999999
-1,unlabel,7,1339.999999,6659.999997,78.00000006,98.00000007,0.59,20.59999998,5.169999999,8.190000005,1.330000001,40.79999999,12.86000001,141.3999998,51.29999999,208.9999999,41.9,368.0000003,63.3
-1,unlabel,8.999999991,888.0000005,9622.00001,122.0000001,105,0.01,22.02999999,1.379999999,3.470000002,0.94,15.45000001,5.420000006,69.07,24.49999998,110.7899999,24.38999998,228,41.99999996
-1,unlabel,9.099999993,945.9999991,9589.999996,29.00000001,47.99999996,0.01,8,1.030000001,3.330000004,0.930000001,21.5,7.570000009,98.80000009,34.60000002,150.6,35.80000003,368.4000004,47.00000001
-1,unlabel,2.180000002,1014.01,8002.970002,67.85,161.9000001,0.01,12.99999999,1.079999999,2.36,0.2,13.54999999,5.29,66.19999993,28.92000003,128.9800001,30.30999997,244.5499999,59.58999994
-1,unlabel,15,696.9999998,10660.00001,50.99999999,68.00000005,0.02,21.43,0.919999999,2.210000002,0.35,12.58,4.720000004,59.99999995,24.88,113.5999999,26.61999999,254.9999997,47.22000003
-1,unlabel,26.99999999,514,10997.99999,57.00000004,78.00000006,0.01,6.510000006,1.709999998,3.739999998,0.59,13.62000001,4.419999996,51.91000001,15.02000001,58.43999996,12.31,105.4,16.00000001
-1,unlabel,7,798.9999994,9406.999999,224.9999999,172,0.06,95.43000004,4.889999999,8.329999992,4.180000002,31.52000001,9.900000009,119.08,39.79999999,163.9099999,35.61999999,351.3000002,52.00000004
-1,unlabel,7.610000004,702.6500007,10029.97,90.8599999,196.9799999,0.01,7.960000005,1.280000001,2.509999997,0.16,15.56000001,5.200000004,62.81999999,24.08000002,107.12,22.37,209.0500001,39.32999996
-1,unlabel,2.03,951.9999992,12439.99999,233.9999998,504.9999999,0.47,20.19999998,1.2,1.739999999,0.45,11.46000001,4.830000003,67.50000003,30.30000003,153.7999998,40.29999999,425.9999999,86.6999999
-1,unlabel,13.63000001,1031.890001,12449.50001,50.38999996,857.1099998,0.02,4.77,0.77,2.640000001,0.3,19.21000001,9.860000001,91.48000001,31.04000003,111.39,19.85,147.0299999,28.73
-1,unlabel,6.17,1066.000001,9110.000001,64.80000002,92.50000006,0.01,9.729999994,3.150000002,3.800000003,0.789999999,20.09999998,7.480000002,98.09999991,33.5,155.1000001,36.99999999,412,52.9
-1,unlabel,7,734.0000001,12027.99999,190,386.0000003,0.02,11.79999999,0.64,2.449999998,0.13,15.59999999,5.890000003,68.49999992,25.20000001,107.9999999,22.10000002,194.9999998,34.99999997
-1,unlabel,4.750000004,782.5699998,10783.98001,58.69000007,139.1900001,0.03,9.979999993,1.179999999,1.969999999,0.27,12.51000001,5.259999998,62.86999995,26.30999999,113.6600001,26.05000002,228.12,52.97000001
-1,unlabel,15.49999999,648.0000002,8976.000002,49.09999999,111.0000001,0.01,6.259999997,1.830000001,3.340000001,0.39,17.29999999,5.069999996,60.19999996,21.70000001,101.0000001,20.09999998,190,34.1
-1,unlabel,14.89999999,786.5699995,9723.710001,65.5,112.63,0.21,6.389999998,1.1,1.779999999,0.39,12.69,4.720000004,66.02,26.74,130.1399999,29.87000003,297.8399999,54.12999999
-1,unlabel,4.240000004,1058.000001,10859.99999,102.0000001,117.3,0.02,11.86,3.620000004,3.130000003,0.36,18.88,7.140000004,97.40000003,33.95000003,158.1999999,36.65,440.1000004,54.20000006
-1,unlabel,12,543.0000005,10812,103.9999999,99.00000009,0.01,10.53,0.969999999,2.210000002,0.46,11.48,3.760000001,45.77999996,15.89999999,70.81999993,16.15000001,156.3,27.99999998
-1,unlabel,21.2,775.9999995,7435.000002,39.70000002,69.19999993,0.24,5.670000001,3.4,5.929999995,0.799999999,27.80000001,7.770000004,81.50000005,27.99999998,110,21.80000002,194,33.59999997
-1,unlabel,18.70000002,606.9999999,11107,71.50000003,87.30000006,0.04,23.3,1.020000001,1.760000001,0.23,10.70000001,4.160000004,52.4,20.5,97.20000002,22.39999998,220.0000001,41.00000003
-1,unlabel,4.999999996,1154.999999,9493.999992,36.99999999,78.00000006,0.01,4.180000002,1.699999999,3.29,1.919999999,16.46999999,6.130000007,83.39000003,30.25,131.9099999,29.30999997,270.8,47.99999996
-1,unlabel,16.99999999,388.9999997,10086,69.00000004,61.99999993,0.02,22.19999998,1.25,2.269999999,0.68,12,3.229999998,35.69999999,12.80000001,55.90000001,12.20000001,113.9999999,23
-1,unlabel,4.520000002,577.6099994,9550.540003,51.25000003,68.25000005,0.12,11.40999999,0.81,1.419999999,0.4,10.44000001,3.860000003,44.26000004,18.75,82.16000008,18.10999999,155.5700001,36.43999997
-1,unlabel,3.999999997,154.0000001,12293.00001,46.00000003,175.0000001,0.01,4.720000004,0.7,0.850000001,0.48,2.609999998,0.890000001,11.88000001,4.609999996,25.11000002,7.310000001,87.1,19
-1,unlabel,13.78999999,1051,8900.000007,63.19999996,148.7000002,0.01,14.41000001,4.500000002,2.72,1.04,12.4,4.840000004,71.89999994,28.34000001,159.6,44.87999997,587.3000002,84.59999999
-1,unlabel,4.889999999,673.6499998,10330.82001,66.51000003,109.0100001,0.04,10.73999999,1.09,2.259999999,0.27,12.29999999,5.089999996,57.79999994,23.35999998,102.5800001,21.00999998,180.72,41.32000001
-1,unlabel,8,358.0000003,11006.99999,76.99999997,281.0000001,0.933279907,11.72000001,0.3,1.1,0.19,6.389999998,2.219999998,30.30999997,11.49000001,51.53999997,11.03999999,110.0400001,23
-1,unlabel,10,473.0000003,9621.000008,330.0000001,807.0000005,0.671311063,9.229999999,0.890000001,0.980000001,0.03,10.89000001,3.41,40.23000004,13.94000001,65.89000007,13.36999999,122.7000001,23
-1,unlabel,3.499999997,868.9999991,8140.000002,53.00000005,141.0000001,0.05,7.380000003,3.440000003,6.609999993,1.309999999,24.39999998,7.790000006,93.19999992,30.89999997,137.6999999,33.40000001,341,46.00000003
-1,unlabel,9.579999998,2323.350001,8935.999998,140.0700001,237.15,0.1,6.450000005,4.789999995,7.810000002,1.209999999,38.31,14.99000001,184.7099999,74.48999995,327.4999998,70.34,583.4600004,125.62
-1,unlabel,10,383.9999997,8264.000009,25.00000002,25.00000002,0.02,25.59999998,1.669999999,3.35,1.36,13.39999999,3.659999997,39.79999999,13.49999998,57.09999997,11.70000001,111.0000001,22.00000001
-1,unlabel,5.999999995,538.0000004,9659.999991,98.00000007,175.0000001,0.01,7.279999995,0.48,1.2,0.52,6.4,2.6,37.52000003,15.66000001,78.04999993,19.62,203.4000002,41.99999996
-1,unlabel,8,2101.349998,9133.590009,233.22,520.5100005,0.02,16.57999999,2.320000001,4.909999999,0.53,26.9,12.62,149.6199999,63.39000003,282.2500003,58.18000001,415.8100003,110.2200001
-1,unlabel,7.989999994,552.0000003,11872,180,302,0.15,23.6,0.940000001,1.93,0.24,11,4.160000004,48.09999996,19,85.20000005,17.79999999,166.9999999,31.9
-1,unlabel,12.99999999,858.0000003,10820.00001,80,100,0.01,26.41999998,0.88,2.210000002,0.39,15.30000001,5.839999998,75.80000006,30.30000003,142.4999999,33.20000002,319.9999998,58.90000003
-1,unlabel,4.409999995,1198.409999,7909.479996,181.4399999,109.19,0.1,16.99999999,6.209999997,6.119999998,0.940000001,25.52,9.149999999,99.82000011,37.82999997,161.6099999,33.22999998,272.1099998,58.40999997
-1,unlabel,12,490,12589.00001,85.99999995,246.9999999,0.01,31.45999998,2.38,2.710000001,1.110000002,8.180000006,3.069999997,38.50000004,13.57000001,64.83999997,16.42999998,169.4,30.00000002
-1,unlabel,10.20000001,954.0000007,10030,285,334.4999999,0.02,31.01999997,1.680000001,3.040000003,0.77,21.09999999,7.019999998,86.09999991,32.59999999,144.6,32.09999997,311.6999998,55.29999996
-1,unlabel,18,729.9999998,9800.000007,29.00000001,47.00000001,0.14,9.710000002,1.339999999,1.709999998,0.45,12.4,5.14,63.60000005,25.13000002,115.9999999,25.03000002,248.5999998,45.22
-1,unlabel,18.07999999,1136.4,9758.980001,71.15999993,141.1600001,0.05,3.02,4.320000002,6.590000006,0.25,24.80999998,9.439999994,92.77000009,33.94,140.59,27.36,206.1200001,51.33999996
-1,unlabel,4.289999998,423.0299997,13844.94,138.5900001,382.5199999,0.11,6.789999996,0.890000001,1.189999999,0.13,6.419999999,2.799999998,35.61000003,14.48999998,61.34999999,13.85999999,126.73,28.50999998
-1,unlabel,5.300000005,781.0000002,9559.999994,117.0000001,140.0000001,0.02,10.02000001,1.859999999,3.610000001,0.19,19,6.939999993,86.3999999,30.30000003,129.7999999,29.29999998,301.0000003,38.00000003
-1,unlabel,5.560000005,2133.690001,8799.780007,132.2099999,152.4199999,0.11,12.81000001,6.520000004,8.560000006,1.52,38.77,16.65000001,187.5300002,71.27000003,299.1100001,61,492.0900004,107.2399999
-1,unlabel,6.439999995,1015.21,10591.69999,181.37,209.6500001,0.4,14.38,2.219999998,3.990000003,0.86,22.78999999,7.389999993,89.09999999,33.22999998,149.7099999,31.60000003,294.1099999,60.05000004
-1,unlabel,12,595.0000004,7947,103.0000001,131.0000001,0.04,7.170000005,2.859999999,2.85,0.64,15.49999999,4.670000005,52.30000002,19.79999999,89.80000007,20.09999998,190,39
-1,unlabel,3.999999997,1159.999999,10710,168.0000001,535,0.25,21.86000002,3.270000003,5.700000004,0.819999999,30.59999997,9.629999997,114.2,43.00000004,186.8,40.45,376.4000002,69.19999993
-1,unlabel,5.370000004,631.8999995,9909.090001,29.1,101.6099999,0.13,5.739999995,0.619999999,1.830000001,0.26,9.01,4.079999999,47.83000001,20.13999999,93.1,20.84000002,180.5299999,41.21000005
-1,unlabel,5.890000003,708.4600003,10857.1,238.92,426.5700001,0.02,18.75,0.660000001,2.109999999,0.39,13.09000001,4.920000003,57.72999993,22.39999998,104.49,22.66000002,215.85,43.85000003
-1,unlabel,22.00000001,660.9999993,10624,31.00000001,47.99999996,0.01,3.9,1.280000001,2.72,0.610000001,11.82000001,3.999999997,52.06000003,18.51000001,78.59999999,17.25999998,156.5,29.00000001
-1,unlabel,11.81000001,720.1600007,8785.599993,88.88000001,121.68,0.92283113,8.870000003,0.76,1.979999999,0.51,12.92000001,4.740000004,59.53999996,24.46999998,115.2100001,24.53999998,235.3800003,48.57999995
-1,unlabel,5.12,1019.23,9956.590005,41.44000003,71.42999998,0.06,6.289999994,1.429999998,3.030000003,0.5,19.91,7.159999995,86.19000006,35.50999998,146.9200001,32.23999999,282.0199998,62.89999994
-1,unlabel,3.300000001,759.0000002,8520.000005,67.00000005,76.99999997,0.02,20.30999998,2.069999998,3.929999997,0.35,18.89999999,6.299999993,81.00000002,27.41000003,126.2,29.22999998,310.5999997,41.00000003
-1,unlabel,4.620000005,1215.842346,6240.015939,62.36000007,176.55,0.15,12.23,1.600000001,3.139999999,0.23,17.53,6.249999995,83.16000007,31.94000001,170.74,33.17000004,326.1900002,62.85
-1,unlabel,8.060000004,418.0500002,8628.58,111.3200001,144.7100002,0.28,14.87999999,0.969999999,1.84,0.67,8.240000006,2.549999997,32.65999997,13.19999999,64.23,15.06999999,158.7599999,37.20000001
-1,unlabel,3.000000002,699.0000004,10904,128.9999999,140.0000001,0.04,36.49999996,1.070000001,2.000000002,0.640000001,11.79999999,3.9,50.69999996,21.59999999,111.0000001,27.50000001,293.9999997,65.00000005
-1,unlabel,7.850000005,607.8000004,11671.64001,116.69,299.1800001,0.01,15.56000001,0.76,2.320000001,0.34,11.79,3.990000003,47.71000005,19.01000001,90.60999992,20.43000002,198.2799999,41.24000004
-1,unlabel,5.73,983.0000004,9959.99999,87.00000008,81.00000002,0.01,11.72000001,3.839999997,3.780000001,0.64,20.48999998,7.349999999,94.30000006,32.11000003,149.3999998,36.32000001,408.5000001,50.10000002
-1,unlabel,15,478.9999995,11439,47.99999996,54.99999994,0.01,9.589999996,1.030000001,1.870000002,0.38,8.799999997,2.979999999,40.89000004,14.83,67.75000007,15.56000001,159.4,26
-1,unlabel,18,615.0000003,10640,113.9999999,99.00000009,0.19,12.07999999,3.080000004,4.100000003,1.260000001,14.89999999,4.920000003,59.69999998,21.90000001,101.1000001,25.09999997,278.0000001,39
-1,unlabel,18,767.9999999,7931.000002,26,26.99999999,0.02,9.770000006,2.249999999,3.940000002,1.120000001,19.89999998,6.770000005,74.59999992,29.6,124.6999999,26.19999998,233.9999998,43.7
-1,unlabel,15.31000001,1394.299999,8994.289994,227.1900002,226.3800002,0.03,13.74000001,4.889999999,7.859999999,0.989999999,35.04999998,10.73,120.1400001,45.36000001,201.7499998,42.28000004,394.0700001,79.42000005
-1,unlabel,21.00000001,1363.999999,8399.999999,31.99999998,30.00000002,0.06,5.14,5.420000006,9.760000007,1.599999999,44.69999999,14.04999999,149.5000001,50.74000001,207.7999999,41.7,367.6000002,63.09999996
-1,unlabel,11,879.9999997,9880.000009,102.0000001,158.9999999,0.03,31.60000003,1.310000001,2.880000002,0.52,15.89999999,5.999999995,76.40000007,29.6,137.8999999,31.9,313.0000003,56
-1,unlabel,10,850.9999998,10671,41.99999996,61.99999993,0.01,12.78999999,0.980000001,2.65,0.92,12.28000001,4.700000001,62.46000002,22.62000002,103.3000001,23.65999998,224.6999998,39.99999997
-1,unlabel,5.700000004,490,11010,114.9999999,524,0.02,5.420000006,0.86,2.65,0.28,16.69999999,5.200000004,58.39999998,18.4,74.00000005,16.80000001,154.9999999,19
-1,unlabel,23.9,789.9999995,9619.999999,76.99999997,91.99999993,0.16,21.59999999,4.679999999,7.199999993,3.399999999,43.00000004,11.39999999,102.0000001,29.89999998,125,30.89999997,312,39
-1,unlabel,12.27000001,384.6999997,9921.76001,89.57999998,100.3600001,0.03,15.21999998,0.74,1.349999998,0.439999999,7.590000002,2.33,32.06,12.55999999,59.31999995,13.60999999,140.7500002,30.38999999
-1,unlabel,6.950000007,374.0999998,11890.17999,64.05999995,468.7000005,0.01,3.909999996,0.59,1.810000001,0.44,12.04,3.780000001,38.27999999,12.13,45.95000003,8.560000006,72.93000007,12.38999999
-1,unlabel,5.689999995,1728.999999,9929.999989,142.9000001,103.3000001,0.01,17.16000002,6.050000005,9.269999997,1.38,43.20000002,14.29999998,170.6000001,56,251.2,56.81999995,586,70.89999997
-1,unlabel,3.449999999,1055.000001,9870.000008,77.59999995,84.1999999,0.01,17.24999998,5.460000004,4.35,0.65,21.77,7.490000005,99.39999991,34.55000002,159.1999999,35.72999998,426.0999998,53.18
-1,unlabel,4.700000001,861.1599998,10087.05001,281.5500002,363.8700002,0.03,34.72000004,1.189999999,2.339999998,0.619999999,13.65999999,5.049999999,64.44000004,26.28000001,132.5800001,30.88999998,309.6999997,67.85999995
-1,unlabel,1.549999999,1005.749999,11792.83,141.5900001,316.3899996,0.02,9.450000011,0.57,1.909999999,0.16,15.05,5.86,78.68999994,33.16000001,159.4600001,35.62999997,339.6699998,68.29000004
-1,unlabel,4.999999996,2146.000002,10857,711.0000004,544.9999997,0.09,119.6000001,10.62000001,16.49999999,4.309999998,67.80000002,19.79999999,212,75.70000009,323.9999998,67.60000001,613.0000007,111.0000001
-1,unlabel,6.059999998,1779.999999,9149.999999,185.9999999,124,0.56,12.80000001,7.370000002,11.49999999,2.119999998,47.20000004,15.89999999,182,56.70000001,241.0000002,50.60000002,554.0000003,67.70000005
-1,unlabel,8,841.0000004,10730,182,300.0000002,0.45,23.42000001,1.5,2.23,0.25,11.89999999,4.809999996,65.29999996,28.5,136.7999999,34.60000002,335.9999997,63.89999998
-1,unlabel,1.310000001,2963.999998,9239.999995,409,958.9999996,0.1,18.55,5.29,10.74999999,0.06,73.19999999,24.78,289.3000002,109,449,91.79999996,782.9999999,132.8
-1,unlabel,6.570000007,861.1199998,9289.770007,36.81999999,95.84999995,0.04,4.889999999,1.26,2.23,0.43,14.49999999,5.64,71.44999998,29.76000001,133.74,30.67999998,274.7100001,63.72999993
-1,unlabel,7.440000008,584.65,10882.95,153.1799999,198.0199999,0.01,16.98,0.46,1.82,0.420000001,10.55000001,3.730000002,47.03999999,18.83999998,88.66000001,20.14999998,194.9700001,40.93999997
-1,unlabel,15.59999999,1011.000001,11217,54.69999996,120.9999999,0.04,17.9,1.58,3.080000004,0.700000001,15.49999999,6.793174599,81.70000009,33.30000004,166.9999999,40.54746028,378.0000001,75.70000009
-1,unlabel,10.9,785.9999999,10940,66.00000007,177.9999999,0.12,4.029999999,0.69,2.12,0.22,13.3,4.840000004,71.00000005,27.50000001,133,34.1,351.9999996,49
-1,unlabel,10,1489.999999,11060.99999,47.00000001,81.00000002,0.01,12.93,1.389999999,3.199999998,0.4,16.12999999,6.750000003,94.96000001,37.04,168.6400002,38.98999998,362.1000002,59.00000005
-1,unlabel,15.59999999,864.9999991,9450.000011,64.80000002,67.09999997,0.36,15.27,5.029999999,3.569999999,0.63,17.28999999,6.240000005,78.99999995,26.46000001,125.7000001,31.13999998,345.2999997,40.50999998
-1,unlabel,22.82,469.5600001,10006.2,111.02,136.45,0.07,25.97000002,1.059999999,2.109999999,0.33,14.16999999,3.43,36.84999998,14.00000001,62.97999996,13.63000001,120.54,28.26000003
-1,unlabel,3.300000001,212.9999998,10369.99999,12,292.9999998,0.07,7.400000005,0.81,1.909999999,0.54,5.200000004,1.220000001,17.39999999,7.750000009,37.69999998,11.37000001,155.3000001,26
-1,unlabel,45.00000002,757.0000009,10020.00001,169.0000002,103.9999999,0.17,19.13,3.130000003,5.609999997,1.039999999,20.09999998,6.969999998,82.80000004,27.50000001,121.3,28.34000001,294.7000001,36.99999999
-1,unlabel,24.00000002,933.9999995,9643.000005,43.99999995,39.99999997,0.01,9.239999995,1.349999998,3.069999997,0.609999999,14.24999999,5.269999997,70.37,24.13000001,102.4500001,22.54000002,215.9999999,34
-1,unlabel,10.30000001,1165.999999,9900.000009,268,275.8999997,0.06,29.00000001,3.699999999,6.960000006,1.53,28.5,9.900000009,110.6,40.29999999,178.4999998,38.50000004,351.5999997,62.09999997
